id,title,main_artist,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,Like,key_object
0hNhlwnzMLzZSlKGDCuHOo,Space Song,Beach House,0.509,0.79,0,-7.105,0,0.218,0.125,0.14400000000000002,0.625,147.07299999999998,320467,4,1,C
3ZEyqdjBJDdPUG24U4Y3il,Street Fighter Mas,Kamasi Washington,0.6,0.662,9,-8.285,0,0.58,0.9520000000000001,0.1,0.7070000000000001,80.85600000000001,358151,4,1,A
05veb69kd6kyLyPUohsrxp,I Can't Get Last Night Out Of My Head,Didirri,0.5710000000000001,0.375,0,-12.280999999999999,1,0.359,0.0,0.0963,0.599,153.57299999999998,195418,4,1,C
2FOag7sfbf10des513BQ16,Janta,Marcelo Camelo,0.49,0.209,0,-11.36,1,0.865,0.0151,0.0996,0.327,95.07799999999999,199633,4,1,C
6RXTcOK5lmroSojferc3eZ,My Lucky Egg,Summer Salt,0.524,0.441,9,-7.855,1,0.584,0.059000000000000004,0.126,0.39799999999999996,126.054,170845,4,1,A
2yYgcbDaPhgmKgfkLPp8iX,It Takes Time To Be A Man,The Rapture,0.53,0.58,11,-6.947,1,0.179,6.82e-06,0.121,0.34600000000000003,138.172,341947,4,1,B
68dSvPdwsCEGoKj72QDEXQ,Lady Luck,Richard Swift,0.669,0.45899999999999996,9,-9.041,1,0.42200000000000004,0.244,0.10099999999999999,0.564,95.412,258800,4,1,A
2JXgZxCMolqyK92rjgJOM8,Den minsta av segrar,1900,0.311,0.16899999999999998,6,-14.302999999999999,0,0.946,0.8190000000000001,0.14,0.243,100.245,300413,4,1,F♯
69GPp59RLRu2VvU5UwbT7L,Hung Up On My Baby - Extended Jam,Isaac Hayes,0.6990000000000001,0.87,4,-7.277,0,0.0975,0.8640000000000001,0.0696,0.853,102.90299999999999,451213,4,1,E
0fGtw0ICNz9fjPwYXI7Dva,Honeybee - Piano Version,The Head and the Heart,0.401,0.324,9,-10.243,1,0.892,1.06e-05,0.28,0.391,133.67600000000002,219668,4,1,A
6jvqaaUtBmcnxQnf5XKzFo,Windows,Sugar Candy Mountain,0.525,0.635,5,-7.805,1,0.147,0.00011399999999999999,0.122,0.6679999999999999,82.445,192028,4,1,F
7obb4s6A7gf0Lc2AGxodMy,Strangers,The Kinks,0.47,0.397,0,-9.337,1,0.253,1.3500000000000001e-05,0.109,0.48700000000000004,128.69,198373,4,1,C
7fNZGRpHftZ1j5pnfFRxAV,Kape Fear,Elder Island,0.743,0.602,8,-9.536,0,0.217,0.652,0.348,0.28300000000000003,108.027,251494,4,1,G♯
50Dfp4PZQqvXLlniASKpTY,Obvs,Jamie xx,0.649,0.392,5,-12.603,0,0.856,0.9259999999999999,0.0817,0.415,76.031,231040,4,1,F
25w1L9cF2Di06EUUcSg8M7,Seul sous la lune,Baptiste W. Hamon,0.6859999999999999,0.557,0,-6.9910000000000005,0,0.261,0.0738,0.366,0.6679999999999999,91.984,224348,4,1,C
4AKUOaCRcoKTFnVI9LtsrN,White Gloves,Khruangbin,0.635,0.3,2,-13.957,0,0.7070000000000001,0.8290000000000001,0.574,0.772,91.45200000000001,218307,4,1,D
3vq0gDelfT0yBPpKH1ud8D,Raspas de Papai Noel,Tássia Holsbach,0.513,0.428,0,-11.148,1,0.614,0.0,0.136,0.515,113.962,272091,4,1,C
1YuehNJZF3XPOa3JutmZVg,Hot Coals,Edward Sharpe & The Magnetic Zeros,0.262,0.79,8,-6.942,0,0.406,0.321,0.165,0.493,196.957,437540,4,1,G♯
3FGxCAbXTpPqvnXrsj7s6W,Once Around The Block,Badly Drawn Boy,0.389,0.715,5,-8.096,1,0.6859999999999999,0.0109,0.0589,0.872,116.62899999999999,244827,4,1,F
5sPEF50lsMQr5ss9sYHf9X,Skin,Glimmer of Blooms,0.821,0.45899999999999996,7,-11.529000000000002,1,0.8270000000000001,0.0997,0.11,0.37799999999999995,95.053,184421,4,1,G
0ZZ9kLRomzTbnmtzcE1dO2,That's That,Cass McCombs,0.722,0.525,2,-9.38,1,0.263,0.0189,0.139,0.349,114.0,255093,4,1,D
5mpLcXEsk3jjzLFGuNKk5I,Flashed Junk Mind,Milky Chance,0.8390000000000001,0.84,11,-8.721,1,0.389,0.0319,0.114,0.904,117.98,262000,4,1,B
7bKflYjDNza5uPgfGhC4lC,Let's Go Outside,Far Caspian,0.506,0.816,11,-7.675,0,0.08,0.11,0.0887,0.77,140.20600000000002,276007,4,1,B
0kzlKlBGu9voDTHgpzyyTJ,Dancing,Mellow Fellow,0.597,0.475,8,-7.856,0,0.737,0.00011,0.287,0.405,101.932,282697,4,1,G♯
6V3U7pYlh8kIzYb45iUMXG,Leave,Knave,0.6729999999999999,0.52,2,-6.605,1,0.629,0.00108,0.22,0.523,82.976,225087,4,1,D
7sljgxqi3fK5vmV7t2St1l,Black Willow - Single Version,Loma,0.672,0.33899999999999997,3,-9.696,0,0.852,0.0139,0.114,0.304,139.988,239458,4,1,D♯
6L2Eoo8Dzx60hARXy7TCic,Heart It Races,Dr. Dog,0.447,0.7440000000000001,2,-8.57,0,0.0709,0.00367,0.349,0.47600000000000003,95.189,260237,4,1,D
3dGsx6J7q11nj4t9OoepRk,When We Drive - Acoustic Version,Death Cab for Cutie,0.784,0.47600000000000003,2,-11.357999999999999,1,0.841,0.0277,0.10300000000000001,0.76,107.025,212439,4,1,D
77OBKDqQD0tvocHP5AXDDV,A World So Full of Love,Shakey Graves,0.7440000000000001,0.391,0,-8.374,1,0.769,0.000762,0.109,0.5329999999999999,104.874,171958,4,1,C
5gErVIEfTztsb2niYlWjI4,do you light up?,Dijon,0.205,0.267,4,-12.065999999999999,1,0.9179999999999999,0.00043,0.135,0.273,170.175,88099,3,1,E
3MwHZDGwAR8RjZZBriBqmx,Next to You,John Vincent III,0.44299999999999995,0.419,7,-7.975,1,0.633,0.00183,0.40399999999999997,0.0719,132.204,256520,4,1,G
4EWBhKf1fOFnyMtUzACXEc,Pluto Projector,Rex Orange County,0.551,0.21899999999999997,5,-11.196,1,0.7070000000000001,0.000691,0.11800000000000001,0.191,80.97800000000001,267520,4,1,F
6TIuADFGhfQGqsoqZPfPUE,I Was On Time,Kevin Morby,0.723,0.496,4,-13.868,1,0.722,0.396,0.0899,0.7859999999999999,87.741,210304,4,1,E
6UrFoRPkiEfT0fQOxZ2Ry4,The Grand Collide,Family Time,0.669,0.5710000000000001,4,-8.49,0,0.639,0.396,0.0852,0.45399999999999996,137.99200000000002,200494,4,1,E
1gvqwEZ0KxceOhtPouW2oM,What My Last Girl Put Me Through (There's Nothing I Can Do About It) - Nicolas Jaar Remix,Nicolas Jaar,0.7659999999999999,0.451,10,-9.758,0,0.276,0.00405,0.122,0.736,125.87200000000001,252107,4,1,A♯
4sjycYDj539aqcvb2jjDnj,At the Hotel,Eunice Collins,0.779,0.33899999999999997,11,-12.107999999999999,0,0.836,1.4099999999999999e-05,0.163,0.24100000000000002,89.693,208533,4,1,B
3qqeDnTGXgRftw1RZj4Jv2,Sweet to Me,Summer Salt,0.563,0.51,9,-6.751,1,0.677,4.18e-06,0.305,0.501,97.463,204307,4,1,A
1S48NzDkrW0s0Ra8V0d7dq,Demon To The Dark,Son Little,0.451,0.32,7,-13.475,1,0.728,5.2000000000000004e-05,0.12,0.255,145.717,229610,3,1,G
6NqbN00vLmWfrQSx2wjD4z,Hurry,Kanye West,0.696,0.46299999999999997,7,-8.562000000000001,1,0.8240000000000001,0.0,0.10400000000000001,0.53,81.35,174200,4,1,G
4YCLxYqveI2lzb6Sd0VyOV,Cereal Boxes,Bowling Shoes,0.674,0.601,0,-9.722999999999999,1,0.0256,0.0,0.14400000000000002,0.743,80.02199999999999,103817,4,1,C
0lWLMR456FAFjlLIEBLzWf,Bloodless,Andrew Bird,0.547,0.662,4,-5.196000000000001,0,0.5710000000000001,0.00146,0.122,0.498,82.17299999999999,389160,4,1,E
0m6JxsWyyJmDR51uxsjhUo,Brother,Shawn James,0.5770000000000001,0.415,9,-11.417,0,0.342,1.9600000000000002e-05,0.102,0.195,109.971,289286,4,1,A
2kdW74hWl4csLzEptAB279,Somebody Help Me,Otis Brown,0.62,0.606,0,-5.903,1,0.8059999999999999,0.00481,0.12300000000000001,0.701,97.999,165893,4,1,C
1ND9sX1gObywQxC0YA0yOj,Painter (Valentine),Låpsley,0.0,0.0904,1,-16.261,0,0.953,0.00018700000000000002,0.10300000000000001,0.0,0.0,189326,0,1,C♯
0cH0jw4EMr6wLIgnLqF9yH,Lonely,Swamp Dogg,0.82,0.669,8,-6.132999999999999,1,0.639,0.0045899999999999995,0.0775,0.619,98.96600000000001,158560,3,1,G♯
6SHfaJ1GWWSbMNc7ekQgHp,Love More,Sharon Van Etten,0.27399999999999997,0.13,1,-11.392999999999999,1,0.282,3.929999999999999e-05,0.0797,0.0391,139.961,314067,4,1,C♯
7FEXNZ6yjdT26sKUKlQuYL,Såna som du,Steget,0.433,0.5720000000000001,10,-7.858,1,0.8109999999999999,0.0012699999999999999,0.152,0.185,131.07,269707,4,1,A♯
5S2PsRjkIG5wocGJ8XqLcS,Lester,Dan & Drum,0.594,0.39799999999999996,11,-9.927,0,0.726,0.00815,0.073,0.76,77.087,219928,4,1,B
6Md0VfGaWXZgJc53IMqPkO,PDLIF,Bon Iver,0.32799999999999996,0.461,6,-8.79,1,0.447,7.49e-05,0.155,0.23199999999999998,126.015,177286,4,1,F♯
6c1T4m4RcD1RMF7ROmcbh2,Baby Please,Black Pool,0.703,0.17,11,-16.569000000000003,0,0.895,2.24e-06,0.124,0.735,144.066,134744,4,1,B
0ymt9vuyvq7dwxsPoFpjQ1,Better Things,Ralph Castelli,0.8290000000000001,0.456,5,-7.942,0,0.77,0.0228,0.258,0.153,142.08100000000002,236620,4,1,F
79x1qL47ZyywV5Va12FIiH,Rolling On,The Murlocs,0.24100000000000002,0.792,9,-4.986000000000001,1,0.00495,0.00015,0.0899,0.39,187.63299999999998,199787,4,1,A
1xF030urgdbtdHHOgwRGgy,Summer All Over,Blake Mills,0.325,0.054000000000000006,6,-21.665,1,0.965,0.74,0.102,0.0897,163.295,295453,3,1,F♯
4ySB5vX2121c5L705ZbZTq,Howling,RY X,0.705,0.32899999999999996,6,-13.865,0,0.16699999999999998,0.0957,0.109,0.11599999999999999,119.988,309591,4,1,F♯
2doFjBHwMELMJVUolBiExb,Fireworks at War,Tay Oskee,0.47700000000000004,0.326,7,-10.661,1,0.7879999999999999,0.48200000000000004,0.128,0.11900000000000001,118.09100000000001,256998,4,1,G
60zOOcCEiHvlK8aneBS74M,Blossom Roses,Her,0.6659999999999999,0.228,5,-8.415,0,0.8320000000000001,0.000323,0.168,0.17800000000000002,131.766,254480,4,1,F
0vzE7ryotdQnJy40knQldQ,Waiting In Vain,Selton,0.69,0.679,7,-6.202000000000001,1,0.0485,0.00196,0.355,0.821,81.525,223620,4,1,G
4qqf1avpzRUnVowNQd1jFw,Zou bisou bisou,Gillian Hills,0.772,0.483,8,-9.177,1,0.889,0.0102,0.0626,0.8390000000000001,130.989,135653,4,1,G♯
1LfWibYjk0TD8YNPtzym9A,33 “GOD”,Bon Iver,0.52,0.389,4,-10.475999999999999,1,0.83,0.0265,0.0937,0.326,133.113,213000,4,1,E
4517HNgK6TJxz21ygpIiKo,Sofa,Collard,0.629,0.27399999999999997,11,-14.452,0,0.322,0.436,0.107,0.0667,125.89,215950,4,1,B
7Fw7VPZTX461fLYo72UkV1,You Don't Know Me,Caetano Veloso,0.563,0.46299999999999997,11,-11.252,0,0.737,0.000357,0.11800000000000001,0.6890000000000001,123.402,229133,4,1,B
69gzWecgN1hbNH2XhwZeh1,Dancing in the Moonlight (Its Caught Me in Its Spotlight) - Recorded at Spotify Studios NYC,alt-J,0.48100000000000004,0.16399999999999998,2,-17.201,1,0.9159999999999999,0.145,0.16,0.405,130.22899999999998,143966,4,1,D
4SNtyKNyYJ8ERT7YLlnFBr,So Young,Portugal. The Man,0.6709999999999999,0.445,4,-7.8420000000000005,0,0.348,5.93e-05,0.155,0.8109999999999999,75.99600000000001,246480,4,1,E
7IMW7zdwWio1xHR13FtIKh,These Lines (Acoustic),Sebastian Mayor,0.696,0.258,6,-11.175,0,0.83,1.28e-05,0.11699999999999999,0.53,141.101,286165,4,1,F♯
2sX11fIhKo1VOTrNV85j4x,Window Pain,Marinho,0.682,0.562,0,-7.692,1,0.136,2.49e-05,0.0868,0.147,102.057,255635,4,1,C
3M8FzayQWtkvOhqMn2V4T2,Lean on Me,Bill Withers,0.619,0.22,0,-13.843,1,0.782,1.1900000000000001e-05,0.124,0.423,75.16,258835,4,1,C
1qhp5owrFGeZ5Jgin28nwR,You've Got a Friend,Carole King,0.474,0.263,8,-10.684000000000001,1,0.88,4.45e-05,0.12300000000000001,0.45799999999999996,168.683,308973,4,1,G♯
5kRPPEWFJIMox5qIkQkiz5,Sweet Creature,Harry Styles,0.42700000000000005,0.262,7,-8.541,1,0.746,0.0,0.068,0.228,104.085,224867,4,1,G
216PKuI7xdlzKKFy6kV3AS,IKEA episodes,Phlake,0.72,0.66,10,-6.361000000000001,1,0.369,9.52e-06,0.115,0.688,80.031,221175,4,1,A♯
3ClBKQkKoaUQ6UOhe2xlJK,Good News,Mac Miller,0.794,0.32,1,-12.92,0,0.853,0.134,0.11199999999999999,0.24100000000000002,174.088,342040,4,1,C♯
1OyffMYVBZzeA3fO9Iwfwe,It's Okay,Men On The Couch,0.652,0.342,0,-10.270999999999999,1,0.34600000000000003,0.00035099999999999997,0.715,0.14400000000000002,96.88,270506,4,1,C
6cZCzhpno2zZlGJx4KzhGm,moody,kerri,0.634,0.35200000000000004,0,-13.554,1,0.7859999999999999,0.425,0.11599999999999999,0.307,140.028,246857,4,1,C
37YeLdDc63BahWGwCaViTB,"Aretha, Sing One for Me",George Jackson,0.6920000000000001,0.341,0,-10.700999999999999,1,0.795,0.00571,0.11599999999999999,0.613,85.773,177640,4,1,C
55N0YHhO55Q1lWsc4dDPcI,A World Alone,Lorde,0.561,0.485,1,-8.343,0,0.289,0.00164,0.19399999999999998,0.0663,118.01700000000001,294222,4,1,C♯
5fLZQWarUISdz4attMFTXl,Faith,Bon Iver,0.45299999999999996,0.36200000000000004,1,-11.154000000000002,1,0.768,0.0148,0.0998,0.18100000000000002,134.94899999999998,217947,4,1,C♯
0V5cvmTKsYmF5FmGGEAfmS,Je te laisserai des mots,Patrick Watson,0.303,0.187,2,-16.757,1,0.9890000000000001,0.489,0.10099999999999999,0.213,132.731,160853,4,1,D
0vfjkdOLTqjiYrWrkW61ZS,Gondry,HYUKOH,0.5870000000000001,0.153,2,-13.815,1,0.9790000000000001,0.353,0.07200000000000001,0.139,79.65,306240,4,1,D
5BJJ2ix6VGCpTg1QzzxoKe,Bloom,Brahny,0.81,0.34700000000000003,10,-8.075,1,0.5820000000000001,1.07e-05,0.115,0.65,81.99600000000001,231220,4,1,A♯
1D6yX3s3MJZqCKkkuZovYY,"Fuck you, New York",Riga Tiger,0.7859999999999999,0.361,10,-9.676,1,0.466,0.000129,0.0787,0.233,128.963,263816,3,1,A♯
5q2xlArAzx7UHtbDSwIYPJ,Green Buttons,Tiago Saga,0.583,0.263,9,-8.005,1,0.7709999999999999,0.0,0.0871,0.14800000000000002,126.43299999999999,270107,4,1,A
5GFfRpAb26A57ao6nxjIIS,Man on Fire,Edward Sharpe & The Magnetic Zeros,0.474,0.48100000000000004,11,-11.837,1,0.7559999999999999,0.136,0.106,0.515,90.15299999999999,258959,4,1,B
0Nh3fENn82DBf2MQFpNXIG,little fish,Monday,0.425,0.518,5,-11.241,0,0.0487,8.159999999999999e-05,0.122,0.547,178.107,215730,4,1,F
1NX9bhvO21dLDHtfmFJp80,Airplanes,Local Natives,0.59,0.524,2,-7.877000000000001,1,0.48100000000000004,0.0513,0.132,0.5920000000000001,95.993,238053,4,1,D
1qEzObJJHVnLBrVelZBS5E,Just a Dream,Zanibar Aliens,0.745,0.609,2,-9.488,1,0.47100000000000003,3.69e-06,0.6920000000000001,0.491,125.145,208885,4,1,D
7wcXqCQ2P6WBtNHKck2dZq,Home From Home,Roo Panes,0.6559999999999999,0.257,7,-10.132,1,0.698,2.08e-06,0.12300000000000001,0.245,136.088,181587,4,1,G
2CRW3xqrGFN2dHl6YNezsC,Oh My God,Kevin Morby,0.319,0.262,4,-9.478,1,0.968,0.45799999999999996,0.16399999999999998,0.0824,83.337,245099,4,1,E
3pEGNvJWWAfDSuUrQjEpEV,Fool For You,Snoh Aalegra,0.593,0.287,2,-11.495999999999999,1,0.8320000000000001,0.000128,0.10400000000000001,0.23800000000000002,149.761,194303,3,1,D
0ljxKa4x3ahmDeQOrLCjJr,Yours to Keep,Jordan Mackampa,0.536,0.517,1,-8.184,1,0.496,0.0513,0.38,0.22899999999999998,85.479,202427,4,1,C♯
5lddiN9ps3VIqGBNGG0zWI,I'm So Lazy,The Sweet Thunder,0.42200000000000004,0.322,0,-11.138,1,0.41,0.00011100000000000001,0.0817,0.298,179.858,265634,3,1,C
6LrxNNCaqssGmyCGi1EPJA,Moonshine Got Me,Daniel Norgren,0.45799999999999996,0.49700000000000005,8,-9.66,1,0.716,0.155,0.0707,0.14400000000000002,107.74799999999999,531333,4,1,G♯
6PmsHVre2N9yOjDge00r9c,Hesitate,Emerson Leif,0.406,0.53,2,-9.556000000000001,1,0.7390000000000001,0.0161,0.10800000000000001,0.0701,122.773,251279,4,1,D
55H7cdGXn6670EiHiTuOtU,London Thunder,Foals,0.489,0.35700000000000004,6,-9.745,1,0.6409999999999999,0.33299999999999996,0.0838,0.0388,92.009,254427,4,1,F♯
5kg6Ne9iG1QabRQxEUSIKK,Sweet Virginia,The Rolling Stones,0.47700000000000004,0.74,9,-5.397,1,0.502,1.31e-06,0.263,0.56,107.384,266560,4,1,A
4ywdMlk6RUhE165vXjQjer,Friday Sky,Babeheaven,0.384,0.308,11,-11.386,1,0.8340000000000001,0.847,0.14800000000000002,0.102,129.901,216199,4,1,B
1I2cAoTbEeObfMpyiGiuA7,Electric Feel - triple j Like A Version,Tash Sultana,0.495,0.45899999999999996,2,-8.585,0,0.857,0.28300000000000003,0.10800000000000001,0.244,127.64,514893,4,1,D
732BVxsgydmdlTl4uXNjIC,Walk on the Wild Side,Jordan Mackampa,0.489,0.214,0,-13.164000000000001,1,0.785,0.000729,0.12300000000000001,0.341,85.046,305093,4,1,C
5rIVvxrkGWLGYV4UrEh1WE,Feeling Good,Ok2222,0.664,0.32299999999999995,9,-10.599,1,0.856,0.16699999999999998,0.0942,0.34600000000000003,109.55,141111,4,1,A
59J9tAbY39foKp478aUsWX,"Satisfied Mind - Live at WFMU, East Orange, NJ - Oct 1992",Jeff Buckley,0.40299999999999997,0.0275,9,-17.715,1,0.932,3.86e-05,0.111,0.136,92.38,357627,3,1,A
5rO0Ip0KsbOMd8mlWYz9zz,Strangers,Sarah Klang,0.591,0.684,10,-8.54,1,0.235,9.36e-05,0.153,0.436,117.98,232332,4,1,A♯
1MBvaW8VuLtr5He0MCxTna,Cinnamon Tree,Marty O'Reilly & the Old Soul Orchestra,0.526,0.35700000000000004,7,-8.054,1,0.5770000000000001,7.46e-06,0.106,0.423,95.961,236173,4,1,G
5aPDAc5WyNIV9JCbTlTSVg,Let Love Run the Game,Daniel Norgren,0.5920000000000001,0.665,7,-4.319,1,0.76,0.00445,0.363,0.5379999999999999,80.407,204813,4,1,G
04WCagzGGqbRGPfiA4wA96,Rouge,Victor Furbacken,0.376,0.0975,10,-15.202,0,0.975,0.0148,0.132,0.228,119.421,125413,4,1,A♯
4SmbQt4iFY5GTJQXGxz5Is,Somebody Was Watching,Pops Staples,0.63,0.374,5,-11.305,1,0.565,0.00146,0.107,0.562,166.99900000000002,247293,4,1,F
4eVUPMhqGFcmxo6cjv9KqA,Time Moves Slow,Samuel T. Herring,0.621,0.376,2,-10.832,1,0.47100000000000003,0.0289,0.102,0.322,139.842,273864,4,1,D
3wv9jIR1DAGxTRMm1kH6GL,Sweet Time,Raveena,0.8190000000000001,0.363,0,-9.466000000000001,1,0.618,0.00199,0.10300000000000001,0.55,96.001,251433,4,1,C
6J3HNhDBIwEX11bX8hzx5u,Colors,Black Pumas,0.546,0.696,4,-6.537000000000001,1,0.0887,1.84e-05,0.195,0.596,89.882,246587,4,1,E
5QE2cujHWzDZY5IlhIiGTH,Ecchymose,Palatine,0.506,0.35200000000000004,6,-9.411,0,0.642,0.19,0.0957,0.27699999999999997,154.68200000000002,179485,3,1,F♯
4ZxwDolsWtH4pf7J0oZhT1,Though It Aches,Daniel Norgren,0.434,0.139,11,-10.399000000000001,1,0.976,0.0393,0.358,0.0962,57.733999999999995,261053,4,1,B
0SDiIlKLGf6VNaH0S5ToTM,Your Heart,Zanibar Aliens,0.518,0.444,2,-11.305,0,0.536,0.028999999999999998,0.18600000000000003,0.255,81.89,242000,4,1,D
6SQLk9HSNketfgs2AyIiMs,She,Harry Styles,0.535,0.521,0,-5.942,1,0.000532,0.371,0.19,0.457,140.026,362653,3,1,C
6OCFXXVmoPFtidXA7ey1SI,Great Dane,Cosmo Pyke,0.498,0.6920000000000001,5,-6.05,1,0.10400000000000001,0.0,0.0688,0.5770000000000001,136.662,478037,4,1,F
4equkWkj4HbZD3OXHhpdnH,City Music,Kevin Morby,0.509,0.469,7,-7.103,1,0.242,0.151,0.11,0.62,122.441,404373,4,1,G
6DwiGVCgXGREeCyJZtX7S1,Cold War,Cautious Clay,0.654,0.47,1,-10.383,0,0.27399999999999997,0.249,0.10300000000000001,0.462,77.083,202597,4,1,C♯
34iHUnhp0sZXdnpQLP43PI,He's Fine,The Secret Sisters,0.557,0.616,10,-8.937999999999999,1,0.5589999999999999,8.04e-05,0.0812,0.47100000000000003,86.802,223400,4,1,A♯
4ZCOBG4TjklRxvA1lCdkhD,Slow Mover,Angie McMahon,0.544,0.478,3,-7.099,1,0.391,0.0,0.0824,0.42200000000000004,94.935,190093,4,1,D♯
556b0qVFXcn1eXz1JYXHKg,Your Loving,Will Davila,0.6920000000000001,0.38,10,-8.138,1,0.5329999999999999,0.129,0.379,0.764,87.63,205503,4,1,A♯
4JWBnLH5IV38LECSXMm0W3,Take It Easy (Ever After Lasting Love),White Denim,0.591,0.445,4,-11.878,1,0.7070000000000001,0.02,0.136,0.426,98.91799999999999,207107,4,1,E
41TDCIv65ne6WSZCAfOPQ6,Why May I Not Go Out and Climb the Trees?,Daniel Norgren,0.637,0.242,7,-11.767000000000001,0,0.97,0.632,0.11900000000000001,0.17800000000000002,87.516,165733,4,1,G
6mGkBLDcN5OtbSw9oNnO6z,Find Yourself,The Meters,0.619,0.444,4,-11.72,1,0.34600000000000003,5.81e-06,0.065,0.816,80.313,252240,4,1,E
7aGPEHOboWuZmcL8lRkjWg,Salt And The Sea - Recorded at Electric Lady Studios NYC,The Lumineers,0.569,0.275,1,-10.436,0,0.898,0.049,0.111,0.0531,92.359,314763,4,1,C♯
43NI5sAcvDLG7QQAmUc7UU,Friends,levitation room,0.639,0.509,2,-10.354000000000001,1,0.002,0.00048499999999999997,0.0834,0.7390000000000001,100.15700000000001,217667,4,1,D
0i19MAZbyn8uTir7FprXId,Oh! Sweet Nuthin' - 2015 Remaster,The Velvet Underground,0.39899999999999997,0.467,5,-11.763,1,0.303,0.0186,0.124,0.525,75.601,445187,4,1,F
6adjXENHRzh4uyVziFlVGm,Beginner's Luck,Maribou State,0.561,0.573,8,-10.104,0,0.606,0.8540000000000001,0.218,0.243,81.979,268028,4,1,G♯
0PEXp5yk0sx9dJ8JzwvjJb,Multi-Love,Unknown Mortal Orchestra,0.784,0.506,3,-5.242999999999999,0,0.5710000000000001,0.0,0.139,0.545,120.141,250800,4,1,D♯
1Z4w6YamUv4sYZCf8nPT8N,A la plage,Juniore,0.66,0.675,9,-7.086,1,0.045,0.535,0.249,0.5770000000000001,161.969,218040,4,1,A
0BeAL5sGX7mxLNDWUJ36Ci,I Am The Changer,Cotton Jones,0.634,0.529,0,-10.026,1,0.784,0.000805,0.0902,0.451,122.015,394840,4,1,C
7l5j3FapCyr6HxUgoAynM2,Gap in the Clouds,Yellow Days,0.5760000000000001,0.535,9,-8.392000000000001,1,0.588,0.0106,0.31,0.196,139.939,280074,4,1,A
3Ni6ZPaSxnvzWTpP9chwY4,No No No,Beirut,0.617,0.8740000000000001,0,-7.013999999999999,1,0.391,0.363,0.466,0.961,89.596,170640,4,1,C
7yieArGOFIdoGJv1V8hDr2,"Ce matin-là - From ""L'uomo in più""",Air,0.128,0.445,8,-11.99,1,0.726,0.503,0.0888,0.165,65.514,219040,5,1,G♯
24UPAuTCzIAVobhZnwfFqo,The Staunton Lick,Lemon Jelly,0.64,0.867,7,-7.93,1,0.322,0.611,0.0688,0.413,174.71099999999998,322133,4,1,G
6Ijb2xCO37OOFQra6gzYGl,Landed On Mars,Atlas Bound,0.49200000000000005,0.315,0,-13.255999999999998,1,0.873,0.414,0.0984,0.376,99.50399999999999,224570,4,1,C
6jXJmMCmEXC8SmZTK0KId6,Left Hand Free,alt-J,0.698,0.878,3,-4.449,1,0.45899999999999996,0.0156,0.0826,0.809,101.985,173631,4,1,D♯
1rhis3xGyLUpFbxYLpJZzs,magic trick,iogi,0.597,0.479,7,-6.781000000000001,0,0.745,0.00839,0.125,0.281,134.304,220101,4,1,G
5I8oQkGK1ZFVYJzEv7VQVb,My Jinji,Sunset Rollercoaster,0.396,0.5870000000000001,7,-8.746,1,0.527,0.45,0.14400000000000002,0.519,140.804,400560,4,1,G
6waS97d1u64uuKTKlCQZUh,Process,H:Sean,0.503,0.545,2,-6.55,1,0.831,0.0101,0.127,0.36200000000000004,104.98899999999999,155190,4,1,D
1T21X4tMYC2aYJW7qwH8q9,Sliding Doors,Nilüfer Yanya,0.688,0.306,4,-11.322000000000001,0,0.934,0.000109,0.0891,0.247,160.013,245495,4,1,E
0qI1W6chJgvrSAzAkX9JBa,All The Time,Bahamas,0.711,0.46399999999999997,4,-4.816,0,0.648,0.00373,0.0846,0.507,127.274,234973,4,1,E
5HPEdBhvOFVJDEAPW1dKfa,This Life - Recorded at Electric Lady Studios NYC,Vampire Weekend,0.603,0.311,9,-11.082,1,0.862,0.000513,0.0968,0.451,79.71,311320,4,1,A
370KB2rLOj7e9eLPYYpdoG,Small Worlds,Rayland Baxter,0.6459999999999999,0.525,5,-9.488,1,0.629,0.0227,0.106,0.385,74.48100000000001,336507,4,1,F
0ESvfrHfNuAtkZp8SMJBOY,Strawberries,Caamp,0.547,0.0897,3,-18.732,1,0.963,0.0057799999999999995,0.111,0.263,117.17,219344,5,1,D♯
2iDjKR2fXQyODcDKUMoWHK,まともがわからない,Shintaro Sakamoto,0.67,0.747,7,-5.897,1,0.493,0.0239,0.0343,0.6859999999999999,106.01100000000001,269653,4,1,G
5V74uKCDdFzxX7ivMTFLZ8,Anywhere in Spacetime,Bruno Pernadas,0.6579999999999999,0.631,7,-8.318,0,0.171,0.209,0.133,0.509,109.015,406082,4,1,G
53b4ay3zz0DpRd3QVgzaqW,Problem Number 6,Bruno Pernadas,0.6729999999999999,0.88,5,-9.808,1,0.0236,0.7609999999999999,0.154,0.789,99.988,262988,3,1,F
6MuBu77oRvjqViktfnwtBf,Ahhhhh,Bruno Pernadas,0.397,0.642,2,-10.63,0,0.0362,0.608,0.308,0.573,179.80700000000002,529089,3,1,D
0vRUvWSK8Hey5k5i45De3W,Spaceway 70,Bruno Pernadas,0.36700000000000005,0.627,7,-7.1339999999999995,0,0.53,0.165,0.109,0.49700000000000005,93.853,439414,3,1,G
4hN29dORpHBq0Y24mBWdQC,Ya Ya Breathe,Bruno Pernadas,0.6609999999999999,0.645,0,-8.541,0,0.209,0.606,0.145,0.361,108.012,783550,4,1,C
